date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:24:11%20GMT	https://requid.com/?p=13359	C:/My%20Web%20Sites/requid/requid.com/indexddaa.html	(from https://requid.com/fullwidth-post-sample-5/)
15:24:13	2550/2550	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:24:12%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-5%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed790b	(from https://requid.com/fullwidth-post-sample-5/)
15:24:14	2220/2220	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:24:14%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fquote-post-4%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed28a9.json	(from https://requid.com/quote-post-4/)
15:24:14	760/760	---MC-	200	added ('OK')	application/rss+xml	etag:%22c694cf0ea7e9b925eb404a71e474686a%22	https://requid.com/quote-post-4/feed/	C:/My%20Web%20Sites/requid/requid.com/quote-post-4/feed/index.html	(from https://requid.com/quote-post-4/)
15:24:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:24:14%20GMT	https://requid.com/?p=19058	C:/My%20Web%20Sites/requid/requid.com/index8e1b.html	(from https://requid.com/quote-post-4/)
15:24:16	2317/2317	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:24:15%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fquote-post-4%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed0ecd	(from https://requid.com/quote-post-4/)
15:24:18	2409/2409	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:24:17%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-3%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed79c6.json	(from https://requid.com/fullwidth-post-sample-3/)
15:24:18	791/791	---MC-	200	added ('OK')	application/rss+xml	etag:%227e14358c9b50303c43ffa4eb4df28415%22	https://requid.com/fullwidth-post-sample-3/feed/	C:/My%20Web%20Sites/requid/requid.com/fullwidth-post-sample-3/feed/index.html	(from https://requid.com/fullwidth-post-sample-3/)
15:24:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:24:18%20GMT	https://requid.com/?p=13022	C:/My%20Web%20Sites/requid/requid.com/indexe0c2.html	(from https://requid.com/fullwidth-post-sample-3/)
15:24:20	2544/2544	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:24:18%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-3%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedd719	(from https://requid.com/fullwidth-post-sample-3/)
15:24:20	957/957	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:24:20%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-3%2F&description=Fullwidth+Sample+01+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-square-1-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index2b33.html	(from https://requid.com/fullwidth-post-sample-3/)
15:24:21	2296/2296	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:24:21%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2F100-width-galleries-post-3%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedc0dd.json	(from https://requid.com/100-width-galleries-post-3/)
15:24:21	804/804	---MC-	200	added ('OK')	application/rss+xml	etag:%22715c8738b443960fbbed0852a3f5ee20%22	https://requid.com/100-width-galleries-post-3/feed/	C:/My%20Web%20Sites/requid/requid.com/100-width-galleries-post-3/feed/index.html	(from https://requid.com/100-width-galleries-post-3/)
15:24:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:24:21%20GMT	https://requid.com/?p=13026	C:/My%20Web%20Sites/requid/requid.com/indexd160.html	(from https://requid.com/100-width-galleries-post-3/)
15:24:24	2393/2393	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:24:22%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2F100-width-galleries-post-3%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedad32	(from https://requid.com/100-width-galleries-post-3/)
15:24:26	2357/2357	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:24:24%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fblog-post-2%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedec3c.json	(from https://requid.com/blog-post-2/)
15:24:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:24:25%20GMT	https://requid.com/?p=13723	C:/My%20Web%20Sites/requid/requid.com/index2687.html	(from https://requid.com/blog-post-2/)
15:24:27	75009/75009	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:24:24%20GMT	https://requid.com/tag/development/page/3/	C:/My%20Web%20Sites/requid/requid.com/tag/development/page/3/index.html	(from https://requid.com/tag/development/page/2/)
15:24:27	757/757	---MC-	200	added ('OK')	application/rss+xml	etag:%22d8c519207077b6d03201709816f90cbd%22	https://requid.com/blog-post-2/feed/	C:/My%20Web%20Sites/requid/requid.com/blog-post-2/feed/index.html	(from https://requid.com/blog-post-2/)
15:24:30	2492/2492	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:24:27%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fblog-post-2%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed1e2b	(from https://requid.com/blog-post-2/)
15:24:31	4813/4813	---MC-	200	added ('OK')	application/rss+xml	etag:%22c0645cc943e9491136c2c233752956ce%22	https://requid.com/category/nature/feed/	C:/My%20Web%20Sites/requid/requid.com/category/nature/feed/index.html	(from https://requid.com/category/nature/)
15:24:33	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:30%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-2%2F%26description=blog+post+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/indexa50e.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-2%2F&description=blog+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:35	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:32%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-left-sidebar-5%2F%26description=Blog+post+%2B+left+sidebar+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/indexa358.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-left-sidebar-5%2F&description=Blog+post+%2B+left+sidebar+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:36	54030/54030	---MC-	200	added ('OK')	application/rss+xml	etag:%22c0645cc943e9491136c2c233752956ce%22	https://requid.com/category/wordpress/feed/	C:/My%20Web%20Sites/requid/requid.com/category/wordpress/feed/index.html	(from https://requid.com/category/wordpress/)
15:24:36	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:34%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fpost-with-gallery-slider-6%2F%26description=Post+With+Gallery+Slider+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/index06b8.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fpost-with-gallery-slider-6%2F&description=Post+With+Gallery+Slider+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:36	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:33%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fsticky-blog-post-3%2F%26description=Sticky+blog+post+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/index6b35.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fsticky-blog-post-3%2F&description=Sticky+blog+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:38	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:35%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2F100-width-galleries-post-5%2F%26description=100%25+width++Galleries+Post+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/index7cf1.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2F100-width-galleries-post-5%2F&description=100%25+width++Galleries+Post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:40	990/990	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:24:38%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fpost-with-video-lightbox-7%2F&description=Post+With++Video+Lightbox+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-vertical-1-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index601a.html	(from https://requid.com/category/development/)
15:24:41	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:37%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-5%2F%26description=Fullwidth+Post+Sample+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-square-1-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/index09cc.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-5%2F&description=Fullwidth+Post+Sample+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-square-1-thegem-blog-timeline-large.jpg)
15:24:41	993/993	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:24:40%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-right-sidebar-4%2F&description=Blog+post+%2B+right+sidebar+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index2394.html	(from https://requid.com/category/development/)
15:24:43	909/909	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:24:42%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fsingle-post-5%2F&description=Single+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/indexbb0b.html	(from https://requid.com/category/fashion/)
15:24:45	8745/8745	---MC-	200	added ('OK')	application/rss+xml	etag:%22c0645cc943e9491136c2c233752956ce%22	https://requid.com/category/fashion/feed/	C:/My%20Web%20Sites/requid/requid.com/category/fashion/feed/index.html	(from https://requid.com/category/fashion/)
15:24:45	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:42%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fsticky-blog-post-2%2F%26description=Sticky+blog+post+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/indexd00b.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fsticky-blog-post-2%2F&description=Sticky+blog+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:45	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:45%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-4%2F%26description=Fullwidth+Post+Sample+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/index5046.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-4%2F&description=Fullwidth+Post+Sample+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:46	54463/54463	---MC-	200	added ('OK')	application/rss+xml	etag:%22c0645cc943e9491136c2c233752956ce%22	https://requid.com/category/development/feed/	C:/My%20Web%20Sites/requid/requid.com/category/development/feed/index.html	(from https://requid.com/category/development/)
15:24:47	2428/2428	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:24:46%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fblog-post-left-sidebar-4%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed002b.json	(from https://requid.com/blog-post-left-sidebar-4/)
15:24:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:24:47%20GMT	https://requid.com/?p=13309	C:/My%20Web%20Sites/requid/requid.com/index7ae5.html	(from https://requid.com/blog-post-left-sidebar-4/)
15:24:47	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%229ec174b4eec39a504d92ff18aa4237f0%22	https://requid.com/blog-post-left-sidebar-4/feed/	C:/My%20Web%20Sites/requid/requid.com/blog-post-left-sidebar-4/feed/index.html	(from https://requid.com/blog-post-left-sidebar-4/)
15:24:50	2563/2563	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:24:48%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fblog-post-left-sidebar-4%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedfedf	(from https://requid.com/blog-post-left-sidebar-4/)
15:24:51	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:49%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-left-sidebar-4%2F%26description=Blog+post+%2B+left+sidebar+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/index7833.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-left-sidebar-4%2F&description=Blog+post+%2B+left+sidebar+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:51	7830/7830	---MC-	200	added ('OK')	application/rss+xml	etag:%22c0645cc943e9491136c2c233752956ce%22	https://requid.com/category/shop/feed/	C:/My%20Web%20Sites/requid/requid.com/category/shop/feed/index.html	(from https://requid.com/category/shop/)
15:24:51	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:24:50%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2F100-width-galleries-post-4%2F%26description=100%25+width++Galleries+Post+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/index99d5.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2F100-width-galleries-post-4%2F&description=100%25+width++Galleries+Post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:24:51	39925/39925	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Sep%202019%2008:45:06%20GMT	https://requid.com/wp-content/uploads/2016/02/9-1-thegem-blog-default-large.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/9-1-thegem-blog-default-large.jpg	(from https://requid.com/tag/development/page/4/)
15:24:52	31110/31110	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Sep%202019%2008:45:06%20GMT	https://requid.com/wp-content/uploads/2016/02/8-3-thegem-blog-default-large.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/8-3-thegem-blog-default-large.jpg	(from https://requid.com/tag/development/page/4/)
15:24:55	53185/53185	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Sep%202019%2008:45:06%20GMT	https://requid.com/wp-content/uploads/2016/02/3-9-thegem-blog-default-large.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/3-9-thegem-blog-default-large.jpg	(from https://requid.com/tag/development/page/4/)
15:24:55	885/885	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:24:55%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post%2F&description=blog+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-square-1-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index7c5e.html	(from https://requid.com/tag/finance/page/2/)
15:24:55	969/969	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:24:55%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-2%2F&description=Fullwidth+Post+Sample+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index0324.html	(from https://requid.com/tag/finance/page/2/)
15:24:55	987/987	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:24:55%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-left-sidebar-3%2F&description=Blog+post+%2B+left+sidebar+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-vertical-1-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index69e3.html	(from https://requid.com/tag/finance/page/3/)
15:24:58	79376/79376	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:24:57%20GMT	https://requid.com/author/q9p4h1e8ot/page/3/	C:/My%20Web%20Sites/requid/requid.com/author/q9p4h1e8ot/page/3/index.html	(from https://requid.com/author/q9p4h1e8ot/page/2/)
15:24:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:24:57%20GMT	https://requid.com/?p=13644	C:/My%20Web%20Sites/requid/requid.com/indexa9f6.html	(from https://requid.com/business-post-4/)
15:24:59	769/769	---MC-	200	added ('OK')	application/rss+xml	etag:%22153abe9119b7b972002864d081f8b23e%22	https://requid.com/business-post-4/feed/	C:/My%20Web%20Sites/requid/requid.com/business-post-4/feed/index.html	(from https://requid.com/business-post-4/)
15:24:59	2377/2377	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:24:57%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fbusiness-post-4%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedfb07.json	(from https://requid.com/business-post-4/)
15:25:02	2512/2512	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:25:00%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fbusiness-post-4%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedbe40	(from https://requid.com/business-post-4/)
15:25:03	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:25:02%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fbusiness-post-4%2F%26description=business+post+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-vertical-1-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/indexbc53.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fbusiness-post-4%2F&description=business+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-vertical-1-thegem-blog-timeline-large.jpg)
15:25:05	2377/2377	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:25:02%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fbusiness-post-3%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed75ac.json	(from https://requid.com/business-post-3/)
15:25:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:25:04%20GMT	https://requid.com/?p=13633	C:/My%20Web%20Sites/requid/requid.com/index1d4f.html	(from https://requid.com/business-post-3/)
15:25:06	4118/4118	---MC-	200	added ('OK')	application/rss+xml	etag:%22c0645cc943e9491136c2c233752956ce%22	https://requid.com/category/business-04/feed/	C:/My%20Web%20Sites/requid/requid.com/category/business-04/feed/index.html	(from https://requid.com/category/business-04/)
15:25:06	769/769	---MC-	200	added ('OK')	application/rss+xml	etag:%22c24e6de262ea43a5097b41454b09b791%22	https://requid.com/business-post-3/feed/	C:/My%20Web%20Sites/requid/requid.com/business-post-3/feed/index.html	(from https://requid.com/business-post-3/)
15:25:08	2512/2512	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:25:07%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fbusiness-post-3%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed9ff0	(from https://requid.com/business-post-3/)
15:25:09	0/0	---MCZ	302	error ('Found')	text/html	date:Wed,%2024%20Jun%202020%2014:25:09%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fbusiness-post-3%2F%26description=business+post+%28Demo%29%26media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/www.pinterest.com/pin/create/button/index4faf.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fbusiness-post-3%2F&description=business+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg)
15:25:10	769/769	---MC-	200	added ('OK')	application/rss+xml	etag:%2219e3d86bf1c3b7d2c45758d19945575b%22	https://requid.com/business-post-5/feed/	C:/My%20Web%20Sites/requid/requid.com/business-post-5/feed/index.html	(from https://requid.com/business-post-5/)
15:25:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:25:09%20GMT	https://requid.com/?p=13651	C:/My%20Web%20Sites/requid/requid.com/indexcda3.html	(from https://requid.com/business-post-5/)
15:25:10	2375/2375	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:25:09%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fbusiness-post-5%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedbf30.json	(from https://requid.com/business-post-5/)
15:25:12	2510/2510	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:25:11%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fbusiness-post-5%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed226b	(from https://requid.com/business-post-5/)
